             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    3.5112000000E+00   -2.1875000000E+04    1.3125000000E+04    0.0000000000E+00    2.5328091150E-03    5.1528924963E-04    1.6391628132E-03    4.0309825907E-02   -3.9075817700E-02    1.6391628132E-03   -3.7873734328E-02    3.9832078015E-02    1.6391628132E-03    1.9708240279E-03   -1.6235351724E-03    1.6391628132E-03
    3.5112000000E+00   -1.7500000000E+04    1.3125000000E+04    0.0000000000E+00    1.0427381475E-03   -1.7219058270E-03    1.6389134229E-03    3.6124735687E-02   -4.0642718200E-02    1.6389134229E-03   -3.5321908549E-02    3.8246089241E-02    1.6389134229E-03    2.4161911368E-04   -2.2499028980E-03    1.6389134229E-03
    3.5112000000E+00   -1.3125000000E+04    1.3125000000E+04    0.0000000000E+00    7.3903581473E-04    7.3907870523E-04    1.6477572228E-03    3.8127541645E-02   -4.0711879081E-02    1.6477572228E-03   -3.8215253337E-02    4.2694910015E-02    1.6477572228E-03   -6.4775420333E-04    1.6095174711E-04    1.6477572228E-03
    3.5112000000E+00   -8.7500000000E+03    1.3125000000E+04    0.0000000000E+00    1.1263027331E-03   -1.7276208568E-03    1.6709120796E-03    3.8008655467E-02   -3.9515037015E-02    1.6709120796E-03   -3.9182450887E-02    4.1201166483E-02    1.6709120796E-03    2.0519367227E-03    1.9287151934E-03    1.6709120796E-03
    3.5112000000E+00   -4.3750000000E+03    1.3125000000E+04    0.0000000000E+00    3.7041905062E-04   -8.1585294040E-05    1.6863737650E-03    3.8122475428E-02   -4.2009517135E-02    1.6863737650E-03   -3.9908109717E-02    4.0582519219E-02    1.6863737650E-03   -5.4527981671E-04   -1.2607881764E-03    1.6863737650E-03
    3.5112000000E+00    0.0000000000E+00    1.3125000000E+04    0.0000000000E+00   -2.1543413455E-04   -2.1196401134E-03    1.6903026674E-03    3.7689625801E-02   -4.1759522658E-02    1.6903026674E-03   -3.8131807388E-02    4.3674906614E-02    1.6903026674E-03   -4.4893775246E-04    1.2643113048E-03    1.6903026674E-03
    3.5112000000E+00    4.3750000000E+03    1.3125000000E+04    0.0000000000E+00   -4.4627620335E-04   -8.4101634805E-04    1.6833465346E-03    3.8373089126E-02   -3.9862430350E-02    1.6833465346E-03   -3.8531293678E-02    3.9068870115E-02    1.6833465346E-03   -3.9506773286E-04   -3.7987999607E-04    1.6833465346E-03
    3.5112000000E+00    8.7500000000E+03    1.3125000000E+04    0.0000000000E+00   -1.2491881219E-03   -1.5027878001E-03    1.6699481228E-03    3.7385805530E-02   -4.0823920911E-02    1.6699481228E-03   -3.8296324241E-02    3.9973552413E-02    1.6699481228E-03    8.2220502287E-04    1.1596470491E-03    1.6699481228E-03
    3.5112000000E+00    1.3125000000E+04    1.3125000000E+04    0.0000000000E+00    8.2990322982E-04    1.7910412093E-04    1.6592898967E-03    3.7005461268E-02   -3.8893820669E-02    1.6592898967E-03   -3.9328928132E-02    4.0970796686E-02    1.6592898967E-03    3.3618673855E-04   -2.1305278887E-04    1.6592898967E-03
    3.5112000000E+00    1.7500000000E+04    1.3125000000E+04    0.0000000000E+00   -8.4052743966E-04   -3.1653400739E-04    1.6481927544E-03    3.8547877491E-02   -4.0037045867E-02    1.6481927544E-03   -3.8989543540E-02    4.1398920631E-02    1.6481927544E-03   -1.1656426992E-03    6.0031522536E-04    1.6481927544E-03
    3.5112000000E+00    2.1875000000E+04    1.3125000000E+04    0.0000000000E+00    1.2740973749E-03    4.7237762970E-04    1.6406878909E-03    3.7678794195E-02   -4.0514796373E-02    1.6406878909E-03   -3.7371688405E-02    3.9696002711E-02    1.6406878909E-03   -4.0214236468E-04   -4.3540239991E-04    1.6406878909E-03
    3.5112000000E+00    2.6250000000E+04    1.3125000000E+04    0.0000000000E+00    7.3849079834E-04   -1.6008928927E-03    1.6384983734E-03    3.8843895595E-02   -3.9287307523E-02    1.6384983734E-03   -3.6881304256E-02    4.0941072631E-02    1.6384983734E-03   -1.3557489152E-03   -2.9025749456E-04    1.6384983734E-03
    3.5112000000E+00    3.0625000000E+04    1.3125000000E+04    0.0000000000E+00   -1.3051084871E-03   -2.5830558567E-04    1.6391405624E-03    3.5987672870E-02   -4.1471971123E-02    1.6391405624E-03   -3.6108106489E-02    3.8511364244E-02    1.6391405624E-03   -1.3985794032E-04    5.7270663906E-04    1.6391405624E-03
    3.5112000000E+00    3.5000000000E+04    1.3125000000E+04    0.0000000000E+00   -6.9939264085E-04    5.6012782667E-04    1.6394895372E-03    3.7644225542E-02   -3.8572714290E-02    1.6394895372E-03   -3.8628632040E-02    3.9682557137E-02    1.6394895372E-03    5.6226479756E-04   -6.5196951338E-04    1.6394895372E-03
    3.5112000000E+00   -3.5000000000E+04    1.7500000000E+04    0.0000000000E+00    2.7245149075E-04    8.4770280844E-04    1.6395050923E-03    3.5927456109E-02   -3.8392112884E-02    1.6395050923E-03   -3.5576944189E-02    3.9219970779E-02    1.6395050923E-03    9.4078325567E-04   -1.1579056173E-03    1.6395050923E-03
    3.5112000000E+00   -3.0625000000E+04    1.7500000000E+04    0.0000000000E+00   -5.5097062633E-04    1.8988160882E-03    1.6395079344E-03    3.6493378723E-02   -4.0281766344E-02    1.6395079344E-03   -3.7512676087E-02    4.0582233760E-02    1.6395079344E-03   -2.1081043985E-03    1.6924641709E-03    1.6395079344E-03
    3.5112000000E+00   -2.6250000000E+04    1.7500000000E+04    0.0000000000E+00    1.5414988269E-04    8.1704045824E-04    1.6395005774E-03    3.7077868532E-02   -4.1395375822E-02    1.6395005774E-03   -3.7405847223E-02    3.8263666518E-02    1.6395005774E-03    7.3540835747E-04    2.0565108772E-03    1.6395005774E-03
    3.5112000000E+00   -2.1875000000E+04    1.7500000000E+04    0.0000000000E+00    9.4641977100E-04   -1.0904816351E-03    1.6392997107E-03    3.6391076708E-02   -3.9757589054E-02    1.6392997107E-03   -3.4789745197E-02    3.9485008868E-02    1.6392997107E-03   -2.8237577984E-04    1.0486663671E-03    1.6392997107E-03
    3.5112000000E+00   -1.7500000000E+04    1.7500000000E+04    0.0000000000E+00   -6.8517251930E-04   -1.3897984577E-04    1.6387525998E-03    3.8318659522E-02   -3.7710921575E-02    1.6387525998E-03   -3.7593698271E-02    4.1167334140E-02    1.6387525998E-03   -4.0711850620E-04    1.1118055785E-03    1.6387525998E-03
    3.5112000000E+00   -1.3125000000E+04    1.7500000000E+04    0.0000000000E+00   -1.3430668114E-03   -5.2314200633E-04    1.6410199195E-03    3.6640112185E-02   -4.0976941546E-02    1.6410199195E-03   -3.8793077019E-02    3.8384412355E-02    1.6410199195E-03    1.8553343969E-03    1.2952864207E-04    1.6410199195E-03
    3.5112000000E+00   -8.7500000000E+03    1.7500000000E+04    0.0000000000E+00    1.5811329340E-04    3.0459769054E-04    1.6529141220E-03    3.7669671406E-02   -4.0717108843E-02    1.6529141220E-03   -3.8936289233E-02    3.9118134104E-02    1.6529141220E-03   -1.0298344131E-04   -1.3372562474E-04    1.6529141220E-03
    3.5112000000E+00   -4.3750000000E+03    1.7500000000E+04    0.0000000000E+00    2.2269829694E-04    2.4624186260E-04    1.6741207789E-03    3.9170839959E-02   -3.9172032176E-02    1.6741207789E-03   -3.7454080561E-02    3.8663564570E-02    1.6741207789E-03    3.4890453137E-04   -1.2816364798E-03    1.6741207789E-03
    3.5112000000E+00    0.0000000000E+00    1.7500000000E+04    0.0000000000E+00   -1.2801030468E-05   -2.8603817135E-05    1.6867665194E-03    3.9099538234E-02   -3.9414306602E-02    1.6867665194E-03   -3.8688789530E-02    4.1779713407E-02    1.6867665194E-03    5.5162673479E-04    1.6285416681E-03    1.6867665194E-03
    3.5112000000E+00    4.3750000000E+03    1.7500000000E+04    0.0000000000E+00    8.8042769464E-04    6.8508699834E-04    1.6850762845E-03    3.7264928475E-02   -4.0561341878E-02    1.6850762845E-03   -3.9665289639E-02    4.0642505991E-02    1.6850762845E-03    7.3502943580E-05   -1.6570345430E-03    1.6850762845E-03
    3.5112000000E+00    8.7500000000E+03    1.7500000000E+04    0.0000000000E+00   -1.8523054532E-03   -2.5728768980E-03    1.6722589678E-03    3.6700537662E-02   -4.0742615202E-02    1.6722589678E-03   -3.8638994918E-02    3.8137015974E-02    1.6722589678E-03    9.1904756977E-04   -2.3938313109E-04    1.6722589678E-03
    3.5112000000E+00    1.3125000000E+04    1.7500000000E+04    0.0000000000E+00   -6.0328196533E-04    9.7580085424E-04    1.6597508168E-03    3.7865349144E-02   -3.8553307290E-02    1.6597508168E-03   -3.9137641881E-02    3.8945220327E-02    1.6597508168E-03   -8.2339242622E-04   -1.1848676146E-03    1.6597508168E-03
    3.5112000000E+00    1.7500000000E+04    1.7500000000E+04    0.0000000000E+00    1.9326817834E-03    3.1544725745E-04    1.6498439120E-03    3.6874413925E-02   -4.1161048078E-02    1.6498439120E-03   -3.9892601139E-02    4.1024556048E-02    1.6498439120E-03   -1.4034333003E-03    3.6819339705E-05    1.6498439120E-03
    3.5112000000E+00    2.1875000000E+04    1.7500000000E+04    0.0000000000E+00    4.6179305265E-04    8.0665556271E-04    1.6418235257E-03    3.7442331405E-02   -3.9766865949E-02    1.6418235257E-03   -3.8039381311E-02    4.0236036903E-02    1.6418235257E-03    3.2984079917E-03    3.9636423866E-04    1.6418235257E-03
    3.5112000000E+00    2.6250000000E+04    1.7500000000E+04    0.0000000000E+00   -1.9170107058E-04   -1.4276090179E-04    1.6384415060E-03    3.7420473324E-02   -3.8693894714E-02    1.6384415060E-03   -3.7047303112E-02    4.0695197138E-02    1.6384415060E-03    3.7417272923E-04    1.0179464270E-03    1.6384415060E-03
    3.5112000000E+00    3.0625000000E+04    1.7500000000E+04    0.0000000000E+00   -1.3393781781E-04    9.8043344325E-05    1.6390255443E-03    3.7605774544E-02   -3.9366077959E-02    1.6390255443E-03   -3.7998413671E-02    4.1227181794E-02    1.6390255443E-03   -1.4741763383E-03    1.5121213639E-04    1.6390255443E-03
    3.5112000000E+00    3.5000000000E+04    1.7500000000E+04    0.0000000000E+00    7.3153223860E-04   -3.8269290548E-04    1.6394807649E-03    3.8876233554E-02   -3.8992063066E-02    1.6394807649E-03   -3.9471738516E-02    4.0510150346E-02    1.6394807649E-03    7.3064387385E-04   -2.2997913628E-03    1.6394807649E-03
    3.5112000000E+00   -3.5000000000E+04    2.1875000000E+04    0.0000000000E+00   -1.6495889705E-03   -4.3658984129E-06    1.6395051974E-03    3.7737832995E-02   -4.0447975827E-02    1.6395051974E-03   -3.5706848055E-02    3.9603166424E-02    1.6395051974E-03   -1.4102900257E-03   -3.9526552056E-04    1.6395051974E-03
    3.5112000000E+00   -3.0625000000E+04    2.1875000000E+04    0.0000000000E+00   -1.3027922453E-03    1.0279414868E-03    1.6395063573E-03    3.6572122511E-02   -3.9470280939E-02    1.6395063573E-03   -3.7187054072E-02    4.1918302707E-02    1.6395063573E-03   -4.4268223759E-04    1.1754176042E-03    1.6395063573E-03
    3.5112000000E+00   -2.6250000000E+04    2.1875000000E+04    0.0000000000E+00   -3.1595352629E-04   -1.2337686671E-03    1.6395096893E-03    3.6003728114E-02   -4.0844493465E-02    1.6395096893E-03   -3.5414671918E-02    4.1028667839E-02    1.6395096893E-03   -5.7780550019E-04    1.4576328948E-03    1.6395096893E-03
    3.5112000000E+00   -2.1875000000E+04    2.1875000000E+04    0.0000000000E+00    9.8562761350E-05    2.3167613507E-03    1.6394440104E-03    3.5948786834E-02   -3.9948058517E-02    1.6394440104E-03   -3.6008046798E-02    4.1555418750E-02    1.6394440104E-03   -1.4643191830E-03   -1.8404665696E-03    1.6394440104E-03
    3.5112000000E+00   -1.7500000000E+04    2.1875000000E+04    0.0000000000E+00   -1.0302904392E-03   -6.4376941898E-04    1.6390219042E-03    3.7064423151E-02   -4.3236522718E-02    1.6390219042E-03   -3.7814541791E-02    3.8210221229E-02    1.6390219042E-03   -2.6925647905E-04   -3.2949341523E-04    1.6390219042E-03
    3.5112000000E+00   -1.3125000000E+04    2.1875000000E+04    0.0000000000E+00    8.6018033686E-05    2.1579842848E-03    1.6383356818E-03    3.8716387683E-02   -3.8813353774E-02    1.6383356818E-03   -3.7837331896E-02    4.2219431912E-02    1.6383356818E-03    1.4356058988E-03    2.9788976860E-04    1.6383356818E-03
    3.5112000000E+00   -8.7500000000E+03    2.1875000000E+04    0.0000000000E+00   -2.4086007347E-03    3.0143027709E-04    1.6415196149E-03    3.7111437706E-02   -4.2901581929E-02    1.6415196149E-03   -3.8334888456E-02    3.8879105569E-02    1.6415196149E-03    1.7590851282E-03   -1.3686460347E-03    1.6415196149E-03
    3.5112000000E+00   -4.3750000000E+03    2.1875000000E+04    0.0000000000E+00    3.3427798871E-04    6.9644947747E-04    1.6556523072E-03    3.7631664994E-02   -3.9915262931E-02    1.6556523072E-03   -3.9951070396E-02    4.1165909005E-02    1.6556523072E-03   -1.4853757788E-03    9.3520552049E-05    1.6556523072E-03
    3.5112000000E+00    0.0000000000E+00    2.1875000000E+04    0.0000000000E+00    5.8114552366E-04   -1.0160492912E-03    1.6681096170E-03    3.7737959331E-02   -3.9144930381E-02    1.6681096170E-03   -4.0074121158E-02    4.0754705367E-02    1.6681096170E-03   -2.6261518733E-03   -1.9317718335E-04    1.6681096170E-03
    3.5112000000E+00    4.3750000000E+03    2.1875000000E+04    0.0000000000E+00    2.9636178793E-04   -1.5081940220E-04    1.6695092545E-03    3.8696629732E-02   -4.0137036943E-02    1.6695092545E-03   -3.9462728266E-02    4.0514286600E-02    1.6695092545E-03   -8.5317122576E-04    6.9145604190E-05    1.6695092545E-03
    3.5112000000E+00    8.7500000000E+03    2.1875000000E+04    0.0000000000E+00    1.8292121921E-03    2.0274616622E-03    1.6615415108E-03    3.7450146602E-02   -3.7494038883E-02    1.6615415108E-03   -4.0532778687E-02    4.0296304355E-02    1.6615415108E-03   -1.6334683264E-03   -3.0186969715E-04    1.6615415108E-03
    3.5112000000E+00    1.3125000000E+04    2.1875000000E+04    0.0000000000E+00   -1.1459009902E-04   -1.5095721710E-04    1.6512349345E-03    3.8192492071E-02   -4.0030858308E-02    1.6512349345E-03   -4.0077078032E-02    3.8352428649E-02    1.6512349345E-03   -1.0321728354E-03    1.0587379600E-03    1.6512349345E-03
    3.5112000000E+00    1.7500000000E+04    2.1875000000E+04    0.0000000000E+00   -2.1565329384E-03    1.2646653582E-03    1.6437691622E-03    3.8979992934E-02   -3.9371962184E-02    1.6437691622E-03   -3.6671814028E-02    3.9408637086E-02    1.6437691622E-03    1.0959410331E-04   -1.0658412813E-03    1.6437691622E-03
    3.5112000000E+00    2.1875000000E+04    2.1875000000E+04    0.0000000000E+00    4.9129500112E-04    5.8347847863E-04    1.6390453166E-03    3.6220163809E-02   -4.1123123651E-02    1.6390453166E-03   -3.8690393973E-02    3.9565343725E-02    1.6390453166E-03   -2.2164970383E-03    1.0514582036E-03    1.6390453166E-03
    3.5112000000E+00    2.6250000000E+04    2.1875000000E+04    0.0000000000E+00    9.7994619612E-04    8.6971149663E-04    1.6380612721E-03    3.7301073055E-02   -3.9667331339E-02    1.6380612721E-03   -3.8056375627E-02    3.9104526245E-02    1.6380612721E-03    9.9060862660E-04   -1.6355644885E-03    1.6380612721E-03
    3.5112000000E+00    3.0625000000E+04    2.1875000000E+04    0.0000000000E+00    3.5394123034E-04   -5.4769006086E-04    1.6391046723E-03    3.6713091063E-02   -4.1422467794E-02    1.6391046723E-03   -3.7931905639E-02    3.6035756113E-02    1.6391046723E-03    7.8812444000E-04    7.6778593381E-04    1.6391046723E-03
    3.5112000000E+00    3.5000000000E+04    2.1875000000E+04    0.0000000000E+00   -1.7893219981E-03    8.7709634558E-04    1.6394985150E-03    3.5865546508E-02   -3.9763436023E-02    1.6394985150E-03   -3.8113788114E-02    4.0954506587E-02    1.6394985150E-03   -7.0960881810E-04    1.5832267657E-04    1.6394985150E-03
    3.5112000000E+00   -3.5000000000E+04    2.6250000000E+04    0.0000000000E+00    5.8413482267E-04    6.8018389127E-04    1.6395054544E-03    3.6573349346E-02   -3.9589631173E-02    1.6395054544E-03   -3.9133287430E-02    3.9312787230E-02    1.6395054544E-03    1.2565191009E-03    1.5914233354E-04    1.6395054544E-03
    3.5112000000E+00   -3.0625000000E+04    2.6250000000E+04    0.0000000000E+00    1.4289493009E-03    1.3648484529E-03    1.6395052758E-03    3.7857117648E-02   -3.9729200583E-02    1.6395052758E-03   -3.6312623114E-02    3.9928150483E-02    1.6395052758E-03    3.3928679202E-04   -1.7627244253E-04    1.6395052758E-03
    3.5112000000E+00   -2.6250000000E+04    2.6250000000E+04    0.0000000000E+00    1.3667794897E-03   -9.7712521248E-04    1.6395089757E-03    3.5228169784E-02   -4.1292793462E-02    1.6395089757E-03   -3.8946247238E-02    4.1880363804E-02    1.6395089757E-03   -8.6625319121E-04   -5.2257863404E-05    1.6395089757E-03
    3.5112000000E+00   -2.1875000000E+04    2.6250000000E+04    0.0000000000E+00    1.5463044386E-03   -8.5391546890E-04    1.6395067699E-03    3.8387976222E-02   -4.0122315912E-02    1.6395067699E-03   -3.8764349702E-02    3.9341504307E-02    1.6395067699E-03    1.6932529309E-03   -5.9489533849E-04    1.6395067699E-03
    3.5112000000E+00   -1.7500000000E+04    2.6250000000E+04    0.0000000000E+00   -1.5845873905E-03    2.6243201810E-05    1.6393820065E-03    3.7525881083E-02   -4.0425515893E-02    1.6393820065E-03   -3.7268928425E-02    4.0474931984E-02    1.6393820065E-03    8.2193282100E-04    1.0023603068E-03    1.6393820065E-03
    3.5112000000E+00   -1.3125000000E+04    2.6250000000E+04    0.0000000000E+00    9.9449855940E-04   -4.7345100612E-04    1.6388764172E-03    3.8653591503E-02   -3.8702461969E-02    1.6388764172E-03   -3.7413174503E-02    4.0255079807E-02    1.6388764172E-03    1.0445247068E-03   -1.5263447187E-03    1.6388764172E-03
    3.5112000000E+00   -8.7500000000E+03    2.6250000000E+04    0.0000000000E+00   -5.4555201978E-04   -1.2837935982E-04    1.6386212677E-03    3.8227735102E-02   -4.0690263029E-02    1.6386212677E-03   -3.6097196517E-02    3.8346958520E-02    1.6386212677E-03   -1.6029055383E-04   -2.3329085240E-04    1.6386212677E-03
    3.5112000000E+00   -4.3750000000E+03    2.6250000000E+04    0.0000000000E+00    1.5194080174E-03   -1.3090895093E-03    1.6410986936E-03    3.7867795487E-02   -4.1652520791E-02    1.6410986936E-03   -3.8017134609E-02    3.9702831003E-02    1.6410986936E-03    4.6234934556E-04   -2.5116058631E-04    1.6410986936E-03
    3.5112000000E+00    0.0000000000E+00    2.6250000000E+04    0.0000000000E+00    3.8231033969E-04   -2.4804559910E-03    1.6444040717E-03    3.7746290345E-02   -3.8813578088E-02    1.6444040717E-03   -3.7731540849E-02    4.0688259751E-02    1.6444040717E-03   -4.4941815879E-04    2.0923563461E-03    1.6444040717E-03
    3.5112000000E+00    4.3750000000E+03    2.6250000000E+04    0.0000000000E+00    1.3135109724E-03   -1.5268097419E-03    1.6452007340E-03    3.4659306167E-02   -3.8102124134E-02    1.6452007340E-03   -3.4354534288E-02    4.0308852390E-02    1.6452007340E-03    1.2320795306E-03    8.1150766583E-04    1.6452007340E-03
    3.5112000000E+00    8.7500000000E+03    2.6250000000E+04    0.0000000000E+00    1.4070125923E-03   -2.9309526587E-04    1.6435419582E-03    3.8089102620E-02   -3.8753381428E-02    1.6435419582E-03   -3.7088414625E-02    4.0526031611E-02    1.6435419582E-03   -5.7812057073E-05    6.1694431370E-04    1.6435419582E-03
    3.5112000000E+00    1.3125000000E+04    2.6250000000E+04    0.0000000000E+00   -2.3428560033E-03    6.3576480319E-04    1.6399808641E-03    4.1084715894E-02   -4.0313403583E-02    1.6399808641E-03   -3.6951175839E-02    3.9185914612E-02    1.6399808641E-03   -5.3218325357E-04   -5.0827720471E-04    1.6399808641E-03
    3.5112000000E+00    1.7500000000E+04    2.6250000000E+04    0.0000000000E+00    2.4820247741E-03    1.0337136621E-03    1.6378532370E-03    3.7326613362E-02   -3.9882101097E-02    1.6378532370E-03   -3.8006827843E-02    4.0282471480E-02    1.6378532370E-03   -5.5848403877E-04   -4.2277314383E-04    1.6378532370E-03
    3.5112000000E+00    2.1875000000E+04    2.6250000000E+04    0.0000000000E+00   -1.5836643068E-03    1.6477225619E-03    1.6375005584E-03    3.8239249307E-02   -4.0627663324E-02    1.6375005584E-03   -3.5612317084E-02    3.8873187672E-02    1.6375005584E-03    1.5123745193E-03    1.0981296408E-03    1.6375005584E-03
    3.5112000000E+00    2.6250000000E+04    2.6250000000E+04    0.0000000000E+00   -1.8192200234E-03    1.0389319261E-03    1.6383949105E-03    3.9386105930E-02   -4.1471583562E-02    1.6383949105E-03   -3.6605307831E-02    4.0919633188E-02    1.6383949105E-03   -1.7010974431E-03    5.8572247197E-04    1.6383949105E-03
    3.5112000000E+00    3.0625000000E+04    2.6250000000E+04    0.0000000000E+00    6.4959520943E-04    6.9411577599E-04    1.6393087292E-03    3.6937296370E-02   -3.9579365873E-02    1.6393087292E-03   -3.4698520983E-02    4.0586056684E-02    1.6393087292E-03    1.1584764471E-03    2.4233228689E-04    1.6393087292E-03
    3.5112000000E+00    3.5000000000E+04    2.6250000000E+04    0.0000000000E+00   -1.6362622770E-03    1.1590894582E-03    1.6395176682E-03    3.6874264204E-02   -3.9761449250E-02    1.6395176682E-03   -3.6426243345E-02    3.7982013660E-02    1.6395176682E-03   -1.7389265178E-03    6.1713609435E-04    1.6395176682E-03
    3.5112000000E+00   -3.5000000000E+04    3.0625000000E+04    0.0000000000E+00    1.1032321635E-03    2.3602477854E-05    1.6395057774E-03    3.6114611716E-02   -4.0173858947E-02    1.6395057774E-03   -3.7978976278E-02    4.0886019849E-02    1.6395057774E-03   -1.1955539422E-04    1.8212871754E-04    1.6395057774E-03
    3.5112000000E+00   -3.0625000000E+04    3.0625000000E+04    0.0000000000E+00    1.0263606860E-03   -4.3585529130E-04    1.6395051891E-03    3.8187846765E-02   -4.1742756397E-02    1.6395051891E-03   -3.7194001138E-02    3.9219105565E-02    1.6395051891E-03    7.9298636973E-04   -2.5861640595E-04    1.6395051891E-03
    3.5112000000E+00   -2.6250000000E+04    3.0625000000E+04    0.0000000000E+00   -1.0822134645E-03    1.4185204453E-03    1.6395059089E-03    3.7422578993E-02   -4.0809289380E-02    1.6395059089E-03   -3.7320421799E-02    3.9669065968E-02    1.6395059089E-03   -9.3198605191E-04    2.8578777568E-03    1.6395059089E-03
    3.5112000000E+00   -2.1875000000E+04    3.0625000000E+04    0.0000000000E+00    1.0512158030E-03   -2.2548236765E-04    1.6395114242E-03    3.5928173492E-02   -4.0417753614E-02    1.6395114242E-03   -3.6340070935E-02    4.0859331417E-02    1.6395114242E-03   -2.2692709587E-03   -1.7949664615E-03    1.6395114242E-03
    3.5112000000E+00   -1.7500000000E+04    3.0625000000E+04    0.0000000000E+00    8.4704726619E-04   -3.1760464265E-04    1.6395034663E-03    3.7431062279E-02   -4.0223309289E-02    1.6395034663E-03   -3.8106586221E-02    4.0197036292E-02    1.6395034663E-03    1.4301419757E-03    6.9518705028E-05    1.6395034663E-03
    3.5112000000E+00   -1.3125000000E+04    3.0625000000E+04    0.0000000000E+00    3.1339176464E-03    6.8985902276E-05    1.6393816872E-03    3.5402706165E-02   -3.9045017289E-02    1.6393816872E-03   -3.8823882554E-02    3.9469275005E-02    1.6393816872E-03   -6.1667266413E-05    2.1611362863E-04    1.6393816872E-03
    3.5112000000E+00   -8.7500000000E+03    3.0625000000E+04    0.0000000000E+00   -1.1627395248E-03    1.2770843057E-04    1.6390432727E-03    3.8330560862E-02   -3.9255127840E-02    1.6390432727E-03   -3.9053975752E-02    4.1683467906E-02    1.6390432727E-03   -1.0723665232E-03    1.3291796527E-04    1.6390432727E-03
    3.5112000000E+00   -4.3750000000E+03    3.0625000000E+04    0.0000000000E+00   -7.0578407688E-04   -6.4382195666E-04    1.6386474348E-03    3.6076792627E-02   -3.8629541491E-02    1.6386474348E-03   -3.8079832761E-02    3.9865672607E-02    1.6386474348E-03    8.5008416146E-04    1.1607602420E-03    1.6386474348E-03
    3.5112000000E+00    0.0000000000E+00    3.0625000000E+04    0.0000000000E+00   -4.3379420673E-04    1.5736822848E-03    1.6382903324E-03    3.7867389965E-02   -3.7588500669E-02    1.6382903324E-03   -3.6249602967E-02    3.9178640296E-02    1.6382903324E-03    7.4014156003E-04   -1.5995405945E-04    1.6382903324E-03
    3.5112000000E+00    4.3750000000E+03    3.0625000000E+04    0.0000000000E+00   -6.4726687594E-04   -8.8277972240E-04    1.6379830558E-03    3.7409455884E-02   -4.0669258912E-02    1.6379830558E-03   -3.4710224278E-02    3.8785007891E-02    1.6379830558E-03    1.0137453505E-03    8.1308566252E-04    1.6379830558E-03
    3.5112000000E+00    8.7500000000E+03    3.0625000000E+04    0.0000000000E+00   -3.0418365983E-04   -4.7122222326E-04    1.6375385113E-03    3.8543462972E-02   -4.0036802595E-02    1.6375385113E-03   -3.7827054885E-02    3.7311547316E-02    1.6375385113E-03   -5.6070136316E-04    1.3445919380E-03    1.6375385113E-03
    3.5112000000E+00    1.3125000000E+04    3.0625000000E+04    0.0000000000E+00    8.0476895234E-04   -2.2901957655E-04    1.6371073053E-03    3.6581107852E-02   -4.1040859345E-02    1.6371073053E-03   -3.6875937709E-02    4.1808861605E-02    1.6371073053E-03   -1.0188064457E-04   -4.0212776580E-04    1.6371073053E-03
    3.5112000000E+00    1.7500000000E+04    3.0625000000E+04    0.0000000000E+00    3.3960233382E-04    9.9862416296E-04    1.6373399624E-03    3.7877812464E-02   -3.9035234596E-02    1.6373399624E-03   -3.8113184030E-02    3.8819706639E-02    1.6373399624E-03    2.5700411296E-04   -1.2492178277E-04    1.6373399624E-03
    3.5112000000E+00    2.1875000000E+04    3.0625000000E+04    0.0000000000E+00   -6.2421592907E-04   -1.3194556534E-04    1.6382382175E-03    3.6505220550E-02   -3.8839439091E-02    1.6382382175E-03   -3.7999705593E-02    3.9607490822E-02    1.6382382175E-03   -1.4499820940E-03   -5.9860944061E-04    1.6382382175E-03
    3.5112000000E+00    2.6250000000E+04    3.0625000000E+04    0.0000000000E+00    4.7078120063E-05    1.6215396690E-03    1.6390779088E-03    3.8284195349E-02   -4.0811555342E-02    1.6390779088E-03   -3.4708040454E-02    4.0941624799E-02    1.6390779088E-03   -9.7909504515E-04   -1.3970293191E-03    1.6390779088E-03
    3.5112000000E+00    3.0625000000E+04    3.0625000000E+04    0.0000000000E+00    6.1725020114E-04    4.7123427523E-04    1.6394655764E-03    3.7534095211E-02   -3.8969740038E-02    1.6394655764E-03   -3.5170183273E-02    4.1181971526E-02    1.6394655764E-03   -2.2217749956E-03   -5.1583354606E-06    1.6394655764E-03
    3.5112000000E+00    3.5000000000E+04    3.0625000000E+04    0.0000000000E+00   -7.0359648722E-04   -2.9924826367E-04    1.6395193568E-03    3.7447673663E-02   -4.0458891684E-02    1.6395193568E-03   -3.8231432637E-02    4.0042356715E-02    1.6395193568E-03   -3.0531692746E-04    4.7439194029E-04    1.6395193568E-03
    3.5112000000E+00   -3.5000000000E+04    3.5000000000E+04    0.0000000000E+00   -1.3384895911E-04   -6.4988990597E-04    1.6395060343E-03    3.6753260968E-02   -4.0488083314E-02    1.6395060343E-03   -3.6815319451E-02    4.0835158651E-02    1.6395060343E-03   -1.4753730733E-03    1.1403863934E-03    1.6395060343E-03
    3.5112000000E+00   -3.0625000000E+04    3.5000000000E+04    0.0000000000E+00   -3.5628649935E-04    1.9587045894E-03    1.6395056031E-03    3.6921092456E-02   -4.1104647418E-02    1.6395056031E-03   -3.7897679888E-02    3.8292888133E-02    1.6395056031E-03   -1.2519151669E-03    6.5945148442E-04    1.6395056031E-03
