             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    1.0000000000E+02    1.0000000000E+04    2.5000000000E+03    0.0000000000E+00    2.3371579603E-03   -7.8874233302E-03    8.5649559321E-03    2.0147760006E-01   -2.0961228609E-01    8.5649559321E-03   -1.8692446190E-01    2.1227006206E-01    8.5649559321E-03   -1.4587162280E-02    1.5781131656E-03    8.5649559321E-03
    1.0000000000E+02    1.2500000000E+04    2.5000000000E+03    0.0000000000E+00    4.9160022566E-03   -7.2841929159E-03    8.5648222525E-03    1.9410617934E-01   -1.9877140041E-01    8.5648222525E-03   -1.9689499307E-01    2.0282159024E-01    8.5648222525E-03    7.0980704068E-03   -6.1596561607E-03    8.5648222525E-03
    1.0000000000E+02    1.5000000000E+04    2.5000000000E+03    0.0000000000E+00    2.2720209706E-03   -2.5265635120E-03    8.5648431792E-03    1.9842792621E-01   -2.0699003033E-01    8.5648431792E-03   -1.9445615638E-01    2.0136557630E-01    8.5648431792E-03    1.4507343535E-03    2.2737402526E-03    8.5648431792E-03
    1.0000000000E+02    1.7500000000E+04    2.5000000000E+03    0.0000000000E+00    4.6747543947E-03    1.4129409420E-02    8.5648424280E-03    1.9234650974E-01   -2.1768820310E-01    8.5648424280E-03   -2.0685361678E-01    1.9679429480E-01    8.5648424280E-03   -4.5586256511E-03   -2.5892011881E-04    8.5648424280E-03
    1.0000000000E+02    2.0000000000E+04    2.5000000000E+03    0.0000000000E+00   -1.2720270714E-02   -8.6027341516E-03    8.5648424790E-03    1.9422579150E-01   -2.1259324394E-01    8.5648424790E-03   -1.9596989844E-01    1.9160406925E-01    8.5648424790E-03    2.6034240461E-03   -8.8449472613E-03    8.5648424790E-03
    1.0000000000E+02   -2.0000000000E+04    5.0000000000E+03    0.0000000000E+00   -5.0064827335E-03   -7.0013887140E-03    8.5648424738E-03    1.9452505573E-01   -1.9620126415E-01    8.5648424738E-03   -1.8734792316E-01    2.1403233212E-01    8.5648424738E-03   -6.0973415579E-03   -8.9753619611E-03    8.5648424738E-03
    1.0000000000E+02   -1.7500000000E+04    5.0000000000E+03    0.0000000000E+00   -2.4359942056E-03    3.9451680535E-03    8.5648424448E-03    2.0697358778E-01   -1.9797100126E-01    8.5648424448E-03   -2.0192685654E-01    2.1193056164E-01    8.5648424448E-03   -4.5824755073E-03   -7.2821303823E-04    8.5648424448E-03
    1.0000000000E+02   -1.5000000000E+04    5.0000000000E+03    0.0000000000E+00   -7.8304580878E-03    5.7056016261E-03    8.5648436536E-03    1.9382045173E-01   -2.0283530879E-01    8.5648436536E-03   -2.0772743410E-01    1.9973894431E-01    8.5648436536E-03   -5.6583343396E-03   -7.2381414293E-03    8.5648436536E-03
    1.0000000000E+02   -1.2500000000E+04    5.0000000000E+03    0.0000000000E+00   -3.4720388438E-03   -6.0220626006E-04    8.5648274289E-03    1.9756492613E-01   -1.9964746811E-01    8.5648274289E-03   -1.9682555224E-01    2.0751713911E-01    8.5648274289E-03   -1.4173256033E-02    1.5287712425E-03    8.5648274289E-03
    1.0000000000E+02   -1.0000000000E+04    5.0000000000E+03    0.0000000000E+00    2.5317624289E-03    3.1720203461E-03    8.5650911035E-03    2.0829300907E-01   -2.0820586421E-01    8.5650911035E-03   -1.9575439819E-01    2.0341053008E-01    8.5650911035E-03   -5.6761998762E-03    4.8407620512E-03    8.5650911035E-03
    1.0000000000E+02   -7.5000000000E+03    5.0000000000E+03    0.0000000000E+00    2.4717613525E-03    5.1206642837E-03    8.5647023060E-03    2.0134094710E-01   -2.0322311341E-01    8.5647023060E-03   -1.9186896147E-01    2.0443065190E-01    8.5647023060E-03   -1.6757635800E-03    6.0354749482E-03    8.5647023060E-03
    1.0000000000E+02   -5.0000000000E+03    5.0000000000E+03    0.0000000000E+00    4.2035423649E-03   -1.1135374441E-02    8.5507777530E-03    1.9809058663E-01   -2.1065477320E-01    8.5507777530E-03   -2.0501898980E-01    2.0445576545E-01    8.5507777530E-03   -1.0310041753E-02    6.0089460385E-04    8.5507777530E-03
    1.0000000000E+02   -2.5000000000E+03    5.0000000000E+03    0.0000000000E+00    1.0603121758E-02    5.2045054320E-03    8.5466848651E-03    2.0740589980E-01   -2.0241313857E-01    8.5466848651E-03   -1.8956818743E-01    2.0988253936E-01    8.5466848651E-03    1.5041309702E-02   -2.8890935609E-03    8.5466848651E-03
    1.0000000000E+02    0.0000000000E+00    5.0000000000E+03    0.0000000000E+00   -1.9229720531E-03    2.8768474308E-03    8.5468167879E-03    1.9217673873E-01   -2.0858022943E-01    8.5468167879E-03   -2.0241408661E-01    2.0410489466E-01    8.5468167879E-03    1.9802653882E-03   -3.5702422928E-03    8.5468167879E-03
    1.0000000000E+02    2.5000000000E+03    5.0000000000E+03    0.0000000000E+00    4.3016796171E-03   -3.4444341221E-03    8.5466848652E-03    2.0705103562E-01   -1.9572112308E-01    8.5466848652E-03   -1.9793329156E-01    2.1316854114E-01    8.5466848652E-03    4.2584083164E-03   -3.0264709938E-03    8.5466848652E-03
    1.0000000000E+02    5.0000000000E+03    5.0000000000E+03    0.0000000000E+00   -1.5126448288E-03   -2.5113674079E-03    8.5536324765E-03    2.0369481835E-01   -2.0754678526E-01    8.5536324765E-03   -1.9466524712E-01    2.0304388006E-01    8.5536324765E-03   -1.2953292788E-03    3.7637205985E-03    8.5536324765E-03
    1.0000000000E+02    7.5000000000E+03    5.0000000000E+03    0.0000000000E+00    1.0060284520E-02    2.4825792713E-03    8.5647023061E-03    2.0536172890E-01   -1.9750422715E-01    8.5647023061E-03   -1.9552181345E-01    2.0739067862E-01    8.5647023061E-03    1.5644984436E-03    5.1876555385E-04    8.5647023061E-03
    1.0000000000E+02    1.0000000000E+04    5.0000000000E+03    0.0000000000E+00    2.1124798064E-03    4.6493656078E-03    8.5649350478E-03    2.0498013537E-01   -2.0694647408E-01    8.5649350478E-03   -1.8674194903E-01    2.0471963242E-01    8.5649350478E-03   -5.8512506285E-03   -5.1837209748E-03    8.5649350478E-03
    1.0000000000E+02    1.2500000000E+04    5.0000000000E+03    0.0000000000E+00    3.4370369455E-03   -5.5829229623E-03    8.5648274289E-03    2.0073264177E-01   -1.9974990410E-01    8.5648274289E-03   -2.0347868638E-01    2.1124632526E-01    8.5648274289E-03    3.1242200702E-03   -7.7585383002E-03    8.5648274289E-03
    1.0000000000E+02    1.5000000000E+04    5.0000000000E+03    0.0000000000E+00   -8.7056789153E-04   -1.5744900006E-03    8.5648429753E-03    1.9346270698E-01   -2.0974050922E-01    8.5648429753E-03   -1.9817798293E-01    2.0023830809E-01    8.5648429753E-03    6.3906271633E-04   -1.1489733476E-03    8.5648429753E-03
    1.0000000000E+02    1.7500000000E+04    5.0000000000E+03    0.0000000000E+00   -7.2011608506E-03   -5.3563803074E-03    8.5648424448E-03    1.9623798675E-01   -2.0646549863E-01    8.5648424448E-03   -2.0154462996E-01    1.9989494100E-01    8.5648424448E-03   -3.3463022765E-03    5.1257931164E-03    8.5648424448E-03
    1.0000000000E+02    2.0000000000E+04    5.0000000000E+03    0.0000000000E+00   -3.1794942891E-03   -3.8751996806E-03    8.5648424759E-03    1.9836877499E-01   -2.0692365000E-01    8.5648424759E-03   -2.0010675238E-01    2.0479150322E-01    8.5648424759E-03   -2.9963788205E-03    8.1080246859E-03    8.5648424759E-03
    1.0000000000E+02   -2.0000000000E+04    7.5000000000E+03    0.0000000000E+00    5.2747650839E-03   -2.5180130255E-03    8.5648424737E-03    1.9552795494E-01   -2.1080085132E-01    8.5648424737E-03   -2.0284833630E-01    2.0167819877E-01    8.5648424737E-03    4.7128900184E-04   -6.8339739444E-03    8.5648424737E-03
    1.0000000000E+02   -1.7500000000E+04    7.5000000000E+03    0.0000000000E+00   -2.7290250790E-03    3.0786803574E-04    8.5648424761E-03    1.9464001309E-01   -1.9422288100E-01    8.5648424761E-03   -1.9973102137E-01    2.0089312882E-01    8.5648424761E-03   -6.2419784193E-03    5.6164022348E-03    8.5648424761E-03
    1.0000000000E+02   -1.5000000000E+04    7.5000000000E+03    0.0000000000E+00   -1.2351030462E-02   -3.2305605976E-03    8.5648426662E-03    1.8359168004E-01   -1.9959164645E-01    8.5648426662E-03   -2.0111360501E-01    2.0028093131E-01    8.5648426662E-03    6.2006801899E-03    4.9467128263E-03    8.5648426662E-03
    1.0000000000E+02   -1.2500000000E+04    7.5000000000E+03    0.0000000000E+00    6.5023570623E-03    1.4390118091E-02    8.5648410177E-03    2.0458590336E-01   -1.9787770918E-01    8.5648410177E-03   -1.9749068080E-01    2.3490722862E-01    8.5648410177E-03    3.8120921038E-03   -9.1295324243E-03    8.5648410177E-03
    1.0000000000E+02   -1.0000000000E+04    7.5000000000E+03    0.0000000000E+00   -3.1801265169E-03    5.3356759399E-04    8.5648520464E-03    2.0029426876E-01   -2.0934927866E-01    8.5648520464E-03   -1.9698788717E-01    2.1329867352E-01    8.5648520464E-03    2.8261412092E-03    2.9308155621E-03    8.5648520464E-03
    1.0000000000E+02   -7.5000000000E+03    7.5000000000E+03    0.0000000000E+00   -1.2419967623E-02    3.8042019795E-03    8.5650541494E-03    2.0520977751E-01   -2.0456427585E-01    8.5650541494E-03   -2.0175593166E-01    1.9711820677E-01    8.5650541494E-03   -3.7133016337E-03   -6.4210724580E-03    8.5650541494E-03
    1.0000000000E+02   -5.0000000000E+03    7.5000000000E+03    0.0000000000E+00    7.7674789389E-04    7.3890245841E-03    8.5640844926E-03    1.9286445481E-01   -2.0313886256E-01    8.5640844926E-03   -2.0359006232E-01    2.0477278251E-01    8.5640844926E-03   -9.7749857190E-03   -5.8375285477E-03    8.5640844926E-03
    1.0000000000E+02   -2.5000000000E+03    7.5000000000E+03    0.0000000000E+00   -5.1577437448E-03   -2.2982765848E-03    8.5637890071E-03    1.9669908814E-01   -1.9929474757E-01    8.5637890071E-03   -1.9698652047E-01    2.0756256835E-01    8.5637890071E-03   -7.6292397613E-03    6.3617857710E-03    8.5637890071E-03
    1.0000000000E+02    0.0000000000E+00    7.5000000000E+03    0.0000000000E+00   -1.1163193997E-03   -3.7067470532E-03    8.5638078205E-03    2.0246606195E-01   -2.0464972220E-01    8.5638078205E-03   -1.9621003804E-01    1.9959544048E-01    8.5638078205E-03   -1.0001846176E-02   -1.5060067653E-03    8.5638078205E-03
    1.0000000000E+02    2.5000000000E+03    7.5000000000E+03    0.0000000000E+00    1.8421842752E-03   -6.8632297810E-03    8.5637890071E-03    1.9299074190E-01   -2.0373289634E-01    8.5637890071E-03   -2.0340648683E-01    2.1003319547E-01    8.5637890071E-03    2.7667339180E-04    9.6494246264E-04    8.5637890071E-03
    1.0000000000E+02    5.0000000000E+03    7.5000000000E+03    0.0000000000E+00   -3.0720843309E-03   -4.7431481089E-03    8.5645076723E-03    1.9070017521E-01   -2.0271921166E-01    8.5645076723E-03   -1.9754429261E-01    2.0764234758E-01    8.5645076723E-03   -1.9056889399E-03    8.2109228905E-03    8.5645076723E-03
    1.0000000000E+02    7.5000000000E+03    7.5000000000E+03    0.0000000000E+00   -9.9502742313E-03   -4.5182539276E-03    8.5650541494E-03    2.0088705138E-01   -2.0046867153E-01    8.5650541494E-03   -1.9826219143E-01    2.1035949001E-01    8.5650541494E-03   -1.0216824241E-02    1.2255078816E-03    8.5650541494E-03
    1.0000000000E+02    1.0000000000E+04    7.5000000000E+03    0.0000000000E+00   -3.4587002463E-03    2.5447365921E-03    8.5648344784E-03    1.9713174317E-01   -2.0343715288E-01    8.5648344784E-03   -2.0576883155E-01    1.9831072271E-01    8.5648344784E-03   -7.3666614657E-04   -9.7713003056E-03    8.5648344784E-03
    1.0000000000E+02    1.2500000000E+04    7.5000000000E+03    0.0000000000E+00   -9.1017140106E-04    3.2862872552E-03    8.5648410177E-03    2.1447164784E-01   -1.9066882024E-01    8.5648410177E-03   -1.9193921520E-01    1.9439952783E-01    8.5648410177E-03   -6.0289225936E-03    3.6903122920E-04    8.5648410177E-03
    1.0000000000E+02    1.5000000000E+04    7.5000000000E+03    0.0000000000E+00   -2.1513951797E-03   -1.0687874209E-02    8.5648425155E-03    1.8381716592E-01   -2.0327162628E-01    8.5648425155E-03   -2.0308891279E-01    1.9805165255E-01    8.5648425155E-03   -6.0644446460E-03   -3.0531291696E-03    8.5648425155E-03
    1.0000000000E+02    1.7500000000E+04    7.5000000000E+03    0.0000000000E+00   -2.4063671732E-03   -1.4067480709E-03    8.5648424762E-03    2.0404129575E-01   -2.0528993212E-01    8.5648424762E-03   -1.9410173067E-01    2.0752296479E-01    8.5648424762E-03    1.1420314751E-03    2.4061083747E-03    8.5648424762E-03
    1.0000000000E+02    2.0000000000E+04    7.5000000000E+03    0.0000000000E+00    6.1315004746E-03    3.4954755025E-03    8.5648424742E-03    2.0772083643E-01   -1.9161545304E-01    8.5648424742E-03   -1.9373336793E-01    2.0224110880E-01    8.5648424742E-03    7.3547382374E-03   -2.7643406303E-03    8.5648424742E-03
    1.0000000000E+02   -2.0000000000E+04    1.0000000000E+04    0.0000000000E+00    3.4837068138E-03    7.3843056649E-03    8.5648424704E-03    2.0321593765E-01   -2.0718525788E-01    8.5648424704E-03   -2.0843746945E-01    1.9635902213E-01    8.5648424704E-03    3.9041974201E-03    4.7399169027E-03    8.5648424704E-03
    1.0000000000E+02   -1.7500000000E+04    1.0000000000E+04    0.0000000000E+00    4.5719521523E-03    5.5001074259E-03    8.5648424784E-03    2.0147869904E-01   -2.1722146829E-01    8.5648424784E-03   -2.0773705464E-01    2.0613362274E-01    8.5648424784E-03    7.3201190066E-03   -1.2013122541E-03    8.5648424784E-03
    1.0000000000E+02   -1.5000000000E+04    1.0000000000E+04    0.0000000000E+00    3.3859985556E-03   -9.2114201135E-03    8.5648424833E-03    2.0125673195E-01   -2.1140460676E-01    8.5648424833E-03   -1.8954494380E-01    2.1073706165E-01    8.5648424833E-03   -3.4720444237E-03    4.0364680099E-03    8.5648424833E-03
    1.0000000000E+02   -1.2500000000E+04    1.0000000000E+04    0.0000000000E+00   -2.7732098511E-03    4.2156288508E-03    8.5648425386E-03    2.0281431861E-01   -2.0369357624E-01    8.5648425386E-03   -1.9748866881E-01    2.1421670708E-01    8.5648425386E-03    4.7665614931E-03    3.9068860929E-03    8.5648425386E-03
    1.0000000000E+02   -1.0000000000E+04    1.0000000000E+04    0.0000000000E+00    1.0063399786E-03   -3.5851872181E-03    8.5648436331E-03    1.9998678122E-01   -1.9101663903E-01    8.5648436331E-03   -2.0467261440E-01    1.9893346078E-01    8.5648436331E-03   -3.4399099532E-03   -1.2581859926E-02    8.5648436331E-03
    1.0000000000E+02   -7.5000000000E+03    1.0000000000E+04    0.0000000000E+00    3.2788452681E-03   -6.0703901317E-03    8.5648354671E-03    2.0056266400E-01   -2.0558044036E-01    8.5648354671E-03   -1.9972646959E-01    2.0841708815E-01    8.5648354671E-03   -2.3962119659E-03    4.3759596980E-03    8.5648354671E-03
    1.0000000000E+02   -5.0000000000E+03    1.0000000000E+04    0.0000000000E+00   -1.3826467100E-03   -2.8638199609E-03    8.5647952292E-03    2.0850068272E-01   -2.0516965905E-01    8.5647952292E-03   -1.9855622163E-01    2.1082725685E-01    8.5647952292E-03    4.5960238960E-03   -7.1288869678E-04    8.5647952292E-03
    1.0000000000E+02   -2.5000000000E+03    1.0000000000E+04    0.0000000000E+00    4.6819239072E-04   -8.4225456521E-05    8.5647854310E-03    2.0440789386E-01   -2.0510868466E-01    8.5647854310E-03   -1.9438978090E-01    2.0654108887E-01    8.5647854310E-03    9.4572226080E-03    9.7729398212E-03    8.5647854310E-03
    1.0000000000E+02    0.0000000000E+00    1.0000000000E+04    0.0000000000E+00    2.1983467953E-03    3.0517479522E-03    8.5647852331E-03    1.9974768177E-01   -2.0964650865E-01    8.5647852331E-03   -1.8751413822E-01    1.9684089562E-01    8.5647852331E-03    5.5164104246E-03    1.8393318631E-03    8.5647852331E-03
    1.0000000000E+02    2.5000000000E+03    1.0000000000E+04    0.0000000000E+00    6.5752125911E-03    9.0017091723E-03    8.5647854312E-03    2.0444059750E-01   -2.0599598271E-01    8.5647854312E-03   -2.0880485446E-01    2.0534616031E-01    8.5647854312E-03   -7.7372303307E-03   -1.7179809173E-03    8.5647854312E-03
    1.0000000000E+02    5.0000000000E+03    1.0000000000E+04    0.0000000000E+00    1.0896026025E-02    4.4592699817E-03    8.5648067327E-03    1.9170101380E-01   -2.0711644818E-01    8.5648067327E-03   -2.0291224463E-01    2.0368212061E-01    8.5648067327E-03   -3.1655801919E-03    1.2298668086E-02    8.5648067327E-03
    1.0000000000E+02    7.5000000000E+03    1.0000000000E+04    0.0000000000E+00    3.3869279351E-03    1.0869599730E-03    8.5648354670E-03    1.9529213747E-01   -2.0525334555E-01    8.5648354670E-03   -1.8835248275E-01    2.0753099353E-01    8.5648354670E-03    4.5597113106E-03   -9.3102203284E-03    8.5648354670E-03
    1.0000000000E+02    1.0000000000E+04    1.0000000000E+04    0.0000000000E+00    1.0744762625E-04    5.1124463638E-03    8.5648435722E-03    1.9599184872E-01   -2.0535236673E-01    8.5648435722E-03   -2.0075440490E-01    1.9885607135E-01    8.5648435722E-03    5.9214864571E-03    7.9645114755E-03    8.5648435722E-03
    1.0000000000E+02    1.2500000000E+04    1.0000000000E+04    0.0000000000E+00   -3.9159052784E-03   -1.4984389008E-02    8.5648425386E-03    1.8554075904E-01   -2.1382250861E-01    8.5648425386E-03   -1.9587696903E-01    2.0600983357E-01    8.5648425386E-03   -2.5461614363E-03   -7.1821786707E-03    8.5648425386E-03
    1.0000000000E+02    1.5000000000E+04    1.0000000000E+04    0.0000000000E+00   -7.9612671272E-03   -4.3248313034E-03    8.5648424910E-03    2.0234078284E-01   -1.9271005836E-01    8.5648424910E-03   -1.9628268225E-01    1.9407945295E-01    8.5648424910E-03   -8.4108272578E-03    1.6412803868E-03    8.5648424910E-03
    1.0000000000E+02    1.7500000000E+04    1.0000000000E+04    0.0000000000E+00    7.7720311029E-03    4.7741810249E-03    8.5648424785E-03    2.0363059841E-01   -2.0224583339E-01    8.5648424785E-03   -1.9933683920E-01    2.0251954135E-01    8.5648424785E-03    1.5524346190E-03    3.5510923131E-03    8.5648424785E-03
    1.0000000000E+02    2.0000000000E+04    1.0000000000E+04    0.0000000000E+00    1.2342710348E-03    5.7961512561E-03    8.5648424702E-03    1.9841625513E-01   -2.0321663645E-01    8.5648424702E-03   -1.9988225899E-01    2.0164682709E-01    8.5648424702E-03    4.5079286670E-03   -2.5597765922E-03    8.5648424702E-03
    1.0000000000E+02   -2.0000000000E+04    1.2500000000E+04    0.0000000000E+00   -6.2491697480E-03   -2.7029463065E-03    8.5648424693E-03    2.0257731112E-01   -2.0824776415E-01    8.5648424693E-03   -2.0573747587E-01    2.0281444946E-01    8.5648424693E-03    2.8598643961E-03    5.6918276304E-03    8.5648424693E-03
    1.0000000000E+02   -1.7500000000E+04    1.2500000000E+04    0.0000000000E+00   -9.6602562732E-03    3.4265260447E-03    8.5648424742E-03    1.9786267813E-01   -2.0728643520E-01    8.5648424742E-03   -2.0872644503E-01    1.9650655683E-01    8.5648424742E-03   -3.5741112616E-04   -1.9038904168E-03    8.5648424742E-03
    1.0000000000E+02   -1.5000000000E+04    1.2500000000E+04    0.0000000000E+00   -7.0360465165E-03    6.9786937379E-03    8.5648424860E-03    1.9304107222E-01   -2.0342744216E-01    8.5648424860E-03   -1.9217115736E-01    2.0416914772E-01    8.5648424860E-03    3.2956529275E-03   -4.2870080344E-03    8.5648424860E-03
    1.0000000000E+02   -1.2500000000E+04    1.2500000000E+04    0.0000000000E+00   -4.3328091672E-03    7.7252623737E-04    8.5648425035E-03    2.1527585230E-01   -2.0010069037E-01    8.5648425035E-03   -2.0013625648E-01    2.0607034690E-01    8.5648425035E-03   -2.6423242370E-03    9.1798298570E-03    8.5648425035E-03
    1.0000000000E+02   -1.0000000000E+04    1.2500000000E+04    0.0000000000E+00    8.2477810990E-03   -9.0593061427E-03    8.5648424394E-03    2.0529496832E-01   -2.1077469420E-01    8.5648424394E-03   -2.0127414182E-01    2.0239232868E-01    8.5648424394E-03    8.6368529239E-03    1.2617296603E-02    8.5648424394E-03
    1.0000000000E+02   -7.5000000000E+03    1.2500000000E+04    0.0000000000E+00   -6.8531053096E-03   -1.4746965857E-03    8.5648424969E-03    1.9838208049E-01   -1.9342022993E-01    8.5648424969E-03   -1.9291645309E-01    2.0270227518E-01    8.5648424969E-03   -4.4244255408E-03   -2.5918972009E-03    8.5648424969E-03
    1.0000000000E+02   -5.0000000000E+03    1.2500000000E+04    0.0000000000E+00    4.4758048527E-03   -5.0973208575E-03    8.5648443154E-03    1.8323600823E-01   -2.0359385904E-01    8.5648443154E-03   -1.9963829626E-01    2.1332205667E-01    8.5648443154E-03   -1.7962436926E-03   -6.9109588513E-03    8.5648443154E-03
    1.0000000000E+02   -2.5000000000E+03    1.2500000000E+04    0.0000000000E+00   -3.7760033682E-03   -1.5543660365E-03    8.5648449039E-03    1.9298460342E-01   -2.0862641478E-01    8.5648449039E-03   -1.9732499913E-01    2.0646099635E-01    8.5648449039E-03    6.4515516679E-04   -6.4012057593E-03    8.5648449039E-03
    1.0000000000E+02    0.0000000000E+00    1.2500000000E+04    0.0000000000E+00   -8.4278460439E-03    5.5874470172E-05    8.5648449261E-03    2.0281807264E-01   -1.9977057502E-01    8.5648449261E-03   -2.0580873498E-01    2.0228672039E-01    8.5648449261E-03    6.3451815898E-03   -3.2575711119E-03    8.5648449261E-03
    1.0000000000E+02    2.5000000000E+03    1.2500000000E+04    0.0000000000E+00   -1.0409701633E-02    5.1677460114E-03    8.5648449040E-03    1.9704389388E-01   -1.8339501091E-01    8.5648449040E-03   -2.1065063363E-01    2.0683722177E-01    8.5648449040E-03   -4.4944659991E-04    6.2712561036E-03    8.5648449040E-03
    1.0000000000E+02    5.0000000000E+03    1.2500000000E+04    0.0000000000E+00   -5.5363957210E-03   -3.6843660119E-03    8.5648435685E-03    2.0729673820E-01   -2.1275387481E-01    8.5648435685E-03   -1.9748434825E-01    2.0841227073E-01    8.5648435685E-03    4.5987583346E-03    4.2833208990E-03    8.5648435685E-03
    1.0000000000E+02    7.5000000000E+03    1.2500000000E+04    0.0000000000E+00   -3.5663343977E-03   -9.5573858928E-03    8.5648424968E-03    2.0064483619E-01   -2.1026885289E-01    8.5648424968E-03   -1.9119892556E-01    1.9391701968E-01    8.5648424968E-03   -4.9062422232E-03    1.0450977493E-02    8.5648424968E-03
    1.0000000000E+02    1.0000000000E+04    1.2500000000E+04    0.0000000000E+00   -4.2717011425E-03   -7.5441834880E-04    8.5648424652E-03    2.0008423803E-01   -2.1316960443E-01    8.5648424652E-03   -2.0539846554E-01    2.0159211167E-01    8.5648424652E-03    9.8016071045E-04   -5.5042087999E-04    8.5648424652E-03
    1.0000000000E+02    1.2500000000E+04    1.2500000000E+04    0.0000000000E+00    2.8315949765E-03    5.2773065534E-03    8.5648425035E-03    1.9012067399E-01   -1.9554929940E-01    8.5648425035E-03   -1.9128468681E-01    2.1842802415E-01    8.5648425035E-03    1.8282124977E-02   -3.4427126273E-03    8.5648425035E-03
    1.0000000000E+02    1.5000000000E+04    1.2500000000E+04    0.0000000000E+00   -5.0593197829E-03    1.9748549687E-03    8.5648424821E-03    1.9672679690E-01   -2.0927861943E-01    8.5648424821E-03   -1.9502699678E-01    2.0398968556E-01    8.5648424821E-03   -1.2228023149E-02    8.6470065580E-03    8.5648424821E-03
    1.0000000000E+02    1.7500000000E+04    1.2500000000E+04    0.0000000000E+00    2.9682669242E-03    3.8894956944E-03    8.5648424742E-03    1.9862094361E-01   -1.9485076724E-01    8.5648424742E-03   -2.0218163375E-01    2.0974262875E-01    8.5648424742E-03    3.1069088494E-04   -4.4239917074E-03    8.5648424742E-03
    1.0000000000E+02    2.0000000000E+04    1.2500000000E+04    0.0000000000E+00    7.4509861578E-04    4.2028337696E-03    8.5648424686E-03    1.9644638713E-01   -1.9853287025E-01    8.5648424686E-03   -2.0773518398E-01    2.1219985496E-01    8.5648424686E-03   -8.6762687830E-03   -1.7195409472E-03    8.5648424686E-03
    1.0000000000E+02   -2.0000000000E+04    1.5000000000E+04    0.0000000000E+00   -7.4938394781E-03   -8.5542027102E-04    8.5648424671E-03    2.0405439833E-01   -2.0303287731E-01    8.5648424671E-03   -2.0238037680E-01    1.9826293376E-01    8.5648424671E-03   -5.8085879568E-03   -1.2368710405E-02    8.5648424671E-03
    1.0000000000E+02   -1.7500000000E+04    1.5000000000E+04    0.0000000000E+00   -3.1353782991E-04   -5.3963626478E-03    8.5648424698E-03    2.0178439817E-01   -2.0453544536E-01    8.5648424698E-03   -1.9019602691E-01    1.9676391097E-01    8.5648424698E-03    2.4721917208E-03    2.3830576912E-03    8.5648424698E-03
    1.0000000000E+02   -1.5000000000E+04    1.5000000000E+04    0.0000000000E+00    2.0655211305E-03   -5.9182801573E-04    8.5648424760E-03    1.9206930580E-01   -2.0607310428E-01    8.5648424760E-03   -1.9652678889E-01    2.0776293934E-01    8.5648424760E-03    2.1809742992E-03    3.1792951542E-03    8.5648424760E-03
    1.0000000000E+02   -1.2500000000E+04    1.5000000000E+04    0.0000000000E+00   -3.0823087467E-03    2.0340509735E-03    8.5648424822E-03    1.9974025369E-01   -2.0557141916E-01    8.5648424822E-03   -2.0165632193E-01    2.0883852647E-01    8.5648424822E-03    8.3868989661E-03   -2.7304383847E-03    8.5648424822E-03
    1.0000000000E+02   -1.0000000000E+04    1.5000000000E+04    0.0000000000E+00    5.3875298049E-03    3.5505040466E-03    8.5648424980E-03    1.9576487231E-01   -1.9951632247E-01    8.5648424980E-03   -1.9749922569E-01    2.1292925010E-01    8.5648424980E-03    7.5503743109E-03   -5.8948831883E-03    8.5648424980E-03
    1.0000000000E+02   -7.5000000000E+03    1.5000000000E+04    0.0000000000E+00    2.4295120846E-03    3.4438322163E-04    8.5648425257E-03    1.9954753094E-01   -2.0253967060E-01    8.5648425257E-03   -2.0050114480E-01    2.0286341306E-01    8.5648425257E-03    4.7157547458E-03    1.9500344093E-03    8.5648425257E-03
    1.0000000000E+02   -5.0000000000E+03    1.5000000000E+04    0.0000000000E+00   -8.5557640595E-04    2.8813773782E-03    8.5648426253E-03    1.9965940158E-01   -2.0363994263E-01    8.5648426253E-03   -1.9182453908E-01    2.0106472281E-01    8.5648426253E-03    5.1153780255E-03    4.2388700829E-04    8.5648426253E-03
    1.0000000000E+02   -2.5000000000E+03    1.5000000000E+04    0.0000000000E+00   -3.8413268160E-03   -1.4041532034E-03    8.5648426587E-03    1.9197405057E-01   -2.0488335657E-01    8.5648426587E-03   -2.0136531683E-01    1.9881864282E-01    8.5648426587E-03   -3.0125830816E-03    5.9697445430E-03    8.5648426587E-03
    1.0000000000E+02    0.0000000000E+00    1.5000000000E+04    0.0000000000E+00    2.2255469753E-03    2.9346531343E-03    8.5648426656E-03    2.0703726139E-01   -2.0142752425E-01    8.5648426656E-03   -2.0586777227E-01    2.1315890607E-01    8.5648426656E-03   -7.4137867270E-04   -1.6465186085E-02    8.5648426656E-03
    1.0000000000E+02    2.5000000000E+03    1.5000000000E+04    0.0000000000E+00    1.0088675851E-02    4.6428818735E-03    8.5648426587E-03    2.0778600616E-01   -1.9768448372E-01    8.5648426587E-03   -1.9332575115E-01    2.0647689000E-01    8.5648426587E-03   -1.1546120453E-02   -4.0308424162E-03    8.5648426587E-03
    1.0000000000E+02    5.0000000000E+03    1.5000000000E+04    0.0000000000E+00    4.1683940592E-03   -1.0717368112E-02    8.5648425885E-03    2.0138073656E-01   -2.0997319659E-01    8.5648425885E-03   -2.0785828066E-01    2.0906206684E-01    8.5648425885E-03    4.7226753109E-03   -1.3478633301E-03    8.5648425885E-03
