             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    1.0000000000E-01   -1.5000000000E+05   -1.5000000000E+05    0.0000000000E+00   -1.4813819514E-04    1.0317998289E-04    2.8207545300E-04    6.2849676011E-03   -7.0113023380E-03    2.8207545300E-04   -6.5105658302E-03    6.8081270991E-03    2.8207545300E-04   -1.9491999363E-04   -1.5297811456E-04    2.8207545300E-04
    1.0000000000E-01   -1.2500000000E+05   -1.5000000000E+05    0.0000000000E+00    8.3692373440E-05   -3.0833724489E-04    2.8295754751E-04    6.4200755209E-03   -6.4234413907E-03    2.8295754751E-04   -6.8352666032E-03    6.9139862721E-03    2.8295754751E-04    1.8559222634E-04    8.3332619283E-05    2.8295754751E-04
    1.0000000000E-01   -1.0000000000E+05   -1.5000000000E+05    0.0000000000E+00   -2.7538252019E-04   -1.2814979207E-04    2.8246491112E-04    6.6526112668E-03   -7.0992727365E-03    2.8246491112E-04   -6.6033987075E-03    6.9189822025E-03    2.8246491112E-04   -1.0853512546E-04    6.7235818884E-05    2.8246491112E-04
    1.0000000000E-01   -7.5000000000E+04   -1.5000000000E+05    0.0000000000E+00   -1.1186964974E-05   -5.7348067330E-05    2.7778376022E-04    6.3538758131E-03   -6.6124003252E-03    2.7778376022E-04   -6.3849941940E-03    6.4349774214E-03    2.7778376022E-04    3.2474592266E-04   -8.0794223588E-05    2.7778376022E-04
    1.0000000000E-01   -5.0000000000E+04   -1.5000000000E+05    0.0000000000E+00    1.3366618773E-04    2.2092858888E-04    2.6662676186E-04    6.3095475669E-03   -6.4934030675E-03    2.6662676186E-04   -6.2433969556E-03    6.3293931303E-03    2.6662676186E-04    1.7810341080E-05    5.2172826040E-05    2.6662676186E-04
    1.0000000000E-01   -2.5000000000E+04   -1.5000000000E+05    0.0000000000E+00   -1.9075642993E-04    2.3043445345E-04    2.6184348819E-04    6.7168191197E-03   -6.2665622232E-03    2.6184348819E-04   -6.0653037061E-03    6.4154036408E-03    2.6184348819E-04   -1.2846599644E-04    9.8699475271E-05    2.6184348819E-04
    1.0000000000E-01    0.0000000000E+00   -1.5000000000E+05    0.0000000000E+00   -1.9394405273E-04   -1.2072372967E-05    2.6066474907E-04    6.2382281839E-03   -6.4520992453E-03    2.6066474907E-04   -5.8338813246E-03    6.0179177263E-03    2.6066474907E-04    5.9429242717E-05   -1.5544695479E-04    2.6066474907E-04
    1.0000000000E-01    2.5000000000E+04   -1.5000000000E+05    0.0000000000E+00    1.5145867341E-04    8.0935053720E-05    2.6184348819E-04    6.0179978970E-03   -6.2611374002E-03    2.6184348819E-04   -6.2970714835E-03    6.0804502507E-03    2.6184348819E-04   -3.1376653970E-05    9.5468569621E-05    2.6184348819E-04
    1.0000000000E-01    5.0000000000E+04   -1.5000000000E+05    0.0000000000E+00    2.0447751551E-04   -1.2353323706E-04    2.6834781753E-04    6.3506091375E-03   -6.4988530410E-03    2.6834781753E-04   -6.4828259134E-03    6.5043790214E-03    2.6834781753E-04   -1.5188890807E-04    7.9798160070E-05    2.6834781753E-04
    1.0000000000E-01    7.5000000000E+04   -1.5000000000E+05    0.0000000000E+00   -1.6469901500E-04   -1.3540506971E-04    2.7778376022E-04    6.4072251179E-03   -6.4945940036E-03    2.7778376022E-04   -6.1401298672E-03    6.8031436320E-03    2.7778376022E-04   -7.9601547483E-05   -3.6189664798E-04    2.7778376022E-04
